scenario,district,accounting_stratum_id,control_name,control_type,row_is_official_fine_control,official_row_total_employment,industry_code,control_industry_employment,industry_margin_source,matrix_method,residual_sector_assignment,ipf_iterations,ipf_maximum_margin_error,geometry_is_approximate
low_office_intensity,黄浦区,310101018000,豫园街道,street,True,19681,OTHER,14902,balancing non-office remainder,maximum-entropy independence prior fitted by RAS/IPF; deterministic controlled integer rounding,not applicable,1,0.0,True
low_office_intensity,黄浦区,310101019000,老西门街道,street,True,16323,I,896,official district-by-industry,maximum-entropy independence prior fitted by RAS/IPF; deterministic controlled integer rounding,not applicable,1,0.0,True
low_office_intensity,黄浦区,310101019000,老西门街道,street,True,16323,J,228,official district-by-industry,maximum-entropy independence prior fitted by RAS/IPF; deterministic controlled integer rounding,not applicable,1,0.0,True
low_office_intensity,黄浦区,310101019000,老西门街道,street,True,16323,M,1035,official district-by-industry,maximum-entropy independence prior fitted by RAS/IPF; deterministic controlled integer rounding,not applicable,1,0.0,True
low_office_intensity,黄浦区,310101019000,老西门街道,street,True,16323,721,554,reviewed Core+ district composition scenario,maximum-entropy independence prior fitted by RAS/IPF; deterministic controlled integer rounding,not applicable,1,0.0,True
low_office_intensity,黄浦区,310101019000,老西门街道,street,True,16323,723,122,reviewed Core+ district composition scenario,maximum-entropy independence prior fitted by RAS/IPF; deterministic controlled integer rounding,not applicable,1,0.0,True
low_office_intensity,黄浦区,310101019000,老西门街道,street,True,16323,724,884,reviewed Core+ district composition scenario,maximum-entropy independence prior fitted by RAS/IPF; deterministic controlled integer rounding,not applicable,1,0.0,True
low_office_intensity,黄浦区,310101019000,老西门街道,street,True,16323,725,245,reviewed Core+ district composition scenario,maximum-entropy independence prior fitted by RAS/IPF; deterministic controlled integer rounding,not applicable,1,0.0,True
low_office_intensity,黄浦区,310101019000,老西门街道,street,True,16323,OTHER,12359,balancing non-office remainder,maximum-entropy independence prior fitted by RAS/IPF; deterministic controlled integer rounding,not applicable,1,0.0,True
low_office_intensity,黄浦区,310101020000,五里桥街道,street,True,45959,I,2523,official district-by-industry,maximum-entropy independence prior fitted by RAS/IPF; deterministic controlled integer rounding,not applicable,1,0.0,True
low_office_intensity,黄浦区,310101020000,五里桥街道,street,True,45959,J,643,official district-by-industry,maximum-entropy independence prior fitted by RAS/IPF; deterministic controlled integer rounding,not applicable,1,0.0,True
low_office_intensity,黄浦区,310101020000,五里桥街道,street,True,45959,M,2914,official district-by-industry,maximum-entropy independence prior fitted by RAS/IPF; deterministic controlled integer rounding,not applicable,1,0.0,True
low_office_intensity,黄浦区,310101020000,五里桥街道,street,True,45959,721,1561,reviewed Core+ district composition scenario,maximum-entropy independence prior fitted by RAS/IPF; deterministic controlled integer rounding,not applicable,1,0.0,True
low_office_intensity,黄浦区,310101020000,五里桥街道,street,True,45959,723,344,reviewed Core+ district composition scenario,maximum-entropy independence prior fitted by RAS/IPF; deterministic controlled integer rounding,not applicable,1,0.0,True
low_office_intensity,黄浦区,310101020000,五里桥街道,street,True,45959,724,2488,reviewed Core+ district composition scenario,maximum-entropy independence prior fitted by RAS/IPF; deterministic controlled integer rounding,not applicable,1,0.0,True
low_office_intensity,黄浦区,310101020000,五里桥街道,street,True,45959,725,688,reviewed Core+ district composition scenario,maximum-entropy independence prior fitted by RAS/IPF; deterministic controlled integer rounding,not applicable,1,0.0,True
low_office_intensity,黄浦区,310101020000,五里桥街道,street,True,45959,OTHER,34798,balancing non-office remainder,maximum-entropy independence prior fitted by RAS/IPF; deterministic controlled integer rounding,not applicable,1,0.0,True
low_office_intensity,黄浦区,310101021000,打浦桥街道,street,True,49936,I,2741,official district-by-industry,maximum-entropy independence prior fitted by RAS/IPF; deterministic controlled integer rounding,not applicable,1,0.0,True
low_office_intensity,黄浦区,310101021000,打浦桥街道,street,True,49936,J,699,official district-by-industry,maximum-entropy independence prior fitted by RAS/IPF; deterministic controlled integer rounding,not applicable,1,0.0,True
low_office_intensity,黄浦区,310101021000,打浦桥街道,street,True,49936,M,3166,official district-by-industry,maximum-entropy independence prior fitted by RAS/IPF; deterministic controlled integer rounding,not applicable,1,0.0,True
low_office_intensity,黄浦区,310101021000,打浦桥街道,street,True,49936,721,1696,reviewed Core+ district composition scenario,maximum-entropy independence prior fitted by RAS/IPF; deterministic controlled integer rounding,not applicable,1,0.0,True
